url,Number of Dots,Subdomain Level,Path Level,URL length,Number of dash symbol,Number of AtSymbol,Number of Tilde Symbol,Number of Underscores,Number of dollar symbol,Number of colon symbol,Number of Percent symbols,Query count,Numerical character count,presence of HTTPS,IP in hostname,suffix(tld) in subdomain,HTTPS in Hostname,Hostname length,query length,Double Slash in Path,Avg wordlength in Hostname,Atsymbols in Hostname,Numerical Characters in Hostname,Number of SensitiveWords in URL,url entropy,Number of SensitiveWords in HTML,Number of Hyperlinks,External Hyperlinks percent,External ResourceURLs percent,Ext Favicon,Insecure Forms,RelativeFormAction,external formaction,Percentage of NullSelfRedirectHyperlinks,Fake Link In StatusBar,popup window,Right Click Disabled,Title is missing,Iframe Or Frame present,src_eval_cnt,src_escape_cnt,src_exec_cnt,src_search_cnt,Most Common Link Domain in External,Common Resource Domain in External,Ratio of Common Domain in Webpage,Ratio of Common Domain in Footer,Ratio of Null Links,Ratio of Null Links in Footer,Ratio of Null links present in body-tag,label
https://whatuiapp.top/,1,0,1,22,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,6,0,0,0,3.334209459,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://lnx.pssecuritysrl.com/zaliajsa/marseil/deryualija.php,3,1,3,61,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,6.333333333,0,0,0,4.217565314,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://www.citi.com.imalabar.com/,4,3,1,34,0,0,0,0,0,1,0,0,0,0,0,1,0,25,0,0,4.2,0,0,0,3.814397767,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://104084-aolnew23.square.site/,2,1,1,36,1,0,0,0,0,1,0,0,8,0,0,0,0,27,0,0,8.333333333,0,8,0,4.419381946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
http://secure.212-113-119-96.cprapid.com/app/web/,3,2,3,49,3,0,0,0,0,1,0,0,11,1,0,0,0,33,0,0,7.5,0,11,1,4.311679815,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://dev-homesite202020.pantheonsite.io/,2,1,1,43,1,0,0,0,0,1,0,0,6,0,0,0,0,34,0,0,10.66666667,0,6,0,3.972695139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
https://service-maile-27b1.7ss.workers.dev/,3,2,1,43,2,0,0,0,0,1,0,0,4,0,0,0,0,34,0,0,7.75,0,4,0,4.321987,1,2,100,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,0,1,1
https://bafybeigx7os5kttx4vl452dzeyrwdj5cbmmysyivt53lxm7shdfytltjse.ipfs.fleek.cool/,3,2,1,84,0,0,0,0,0,1,0,0,10,0,0,0,0,75,0,0,18,0,10,0,4.725302174,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://owa.healthaccel.com/,2,1,1,28,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,5.666666667,0,0,0,3.672553582,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://jkdolsolo.blob.core.windows.net/koldol/inddeexx.html,5,3,2,60,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,5.4,0,0,0,4.10291008,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://steemcomninity.ru/792937824982423,1,0,1,41,0,0,0,0,0,1,0,0,15,0,0,0,0,17,0,0,8,0,0,0,4.29633798,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://bt-internet.uk/wp-admin/BT/,1,0,3,35,2,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,6.5,0,0,0,4.101449633,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://www.citi.com.vissvaasinfraa.com/,4,3,1,39,0,0,0,0,0,1,0,0,0,1,0,1,0,31,0,0,5.4,0,0,0,3.906570488,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://qvhgqh.top/,1,0,1,19,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,4.5,0,0,0,3.286629487,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://jcjg.getan.workers.dev/indexx.html,4,2,1,42,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,4.75,0,0,0,4.326724863,1,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.333333333,0,0,0,1,1
https://platafrma-desblqdgital.com/mua/USER/scis/j6UnVHZsitlYrxStPNFUN4TsSjgEJkN7dlDp6FXSjFxO/3D/no-back-button/,1,0,7,112,3,0,0,0,0,1,0,0,5,0,0,0,0,26,0,0,12.5,0,0,0,5.19153302,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://gstionactva-product.com/mua/USER/scis/j6UnVHZsitlYrxStPNFUN4TsSjgEJkN7dlDp6FXSjFxO/3D/no-back-button/,1,0,7,109,3,0,0,0,0,1,0,0,5,0,0,0,0,23,0,0,11,0,0,0,5.118397114,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://securefile.jennitai.workers.dev/,3,2,1,40,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,7,0,0,1,4.170950594,4,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.333333333,0,0,0,1,1
http://www.centexintl.com/fonts/M03032023/,2,1,3,42,0,0,0,0,0,1,0,0,8,1,0,0,0,18,0,0,5.333333333,0,0,0,4.148535733,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://steamcommrnuity.ru/profiles/75735148073955482,1,0,2,53,0,0,0,0,0,1,0,0,17,0,0,0,0,18,0,0,8.5,0,0,0,4.614344039,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://onedrive-speedup.sodalee.workers.dev/?sso_reload=true,3,2,1,61,1,0,0,1,0,1,0,1,0,0,0,0,0,36,15,0,8.25,0,0,0,4.117990987,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
https://helix-marbled-house.glitch.me/N0d.html,3,1,1,46,2,0,0,0,0,1,0,0,1,0,0,0,0,29,0,0,9,0,0,0,4.265424935,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
https://vjh-108540.weeblysite.com/,2,1,1,34,1,0,0,0,0,1,0,0,6,0,0,0,0,25,0,0,7.666666667,0,6,0,4.432619826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
http://kalten.cf/scc/,1,0,2,21,0,0,0,0,0,1,0,0,0,1,0,0,0,9,0,0,4,0,0,0,3.558518613,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://www.citi.com.vandengross.ro/,4,3,1,35,0,0,0,0,0,1,0,0,0,1,0,1,0,27,0,0,4.6,0,0,0,4.071581588,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://bupec.mx/link.html,2,0,1,26,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,3.5,0,0,0,3.950063756,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://mobolokodokuwe.work.gd/authen,2,1,1,36,0,0,0,0,0,1,0,0,0,1,0,0,0,22,0,0,6.666666667,0,0,0,4.009523959,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://1b917b8f-25d2.duckdns.org/app/verify.php,3,1,2,47,1,0,0,0,0,1,0,0,8,1,0,0,0,25,0,0,7.666666667,0,8,1,4.63715448,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://lucabet345.com/mygov/,1,0,2,29,0,0,0,0,0,1,0,0,3,0,0,0,0,14,0,0,6.5,0,3,0,4.211260736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
http://www.flectrachile.cl/maxx/GlobalSources/,2,1,3,46,0,0,0,0,0,1,0,0,0,1,0,0,0,19,0,0,5.666666667,0,0,0,4.214022153,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://www.citi.com.stylercargo.com.pe/,5,3,1,40,0,0,0,0,0,1,0,0,0,0,0,1,0,31,0,0,4.333333333,0,0,0,3.97507052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
https://bafybeigfju7imleymbdjr3rcfklqhxkcrimvk57znd5lm5yotvdxymqn6q.ipfs.dweb.link/customindex.html,4,2,1,99,0,0,0,0,0,1,0,0,7,0,0,0,0,74,0,0,17.75,0,7,0,4.851283076,0,3,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.333333333,0,0,0,1,1
https://steamncommunitiy.ru/proflies/764114387834196,1,0,2,52,0,0,0,0,0,1,0,0,15,0,0,0,0,19,0,0,9,0,0,0,4.550931304,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://www.sicilyboatrental.com/okinjlika/lijankil/ytrejza.php,3,1,3,62,0,0,0,0,0,1,0,0,0,1,0,0,0,24,0,0,7.333333333,0,0,0,4.256897126,1,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,0,1,1
https://solitary-truth-9630.on-stg.fleek.co/,3,2,1,44,3,0,0,0,0,1,0,0,4,0,0,0,0,35,0,0,8,0,4,0,4.384790425,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://kwandaresource.com/PENDING/webmail-RD127/index.html,2,0,3,59,1,0,0,0,0,1,0,0,3,0,0,0,0,18,0,0,8.5,0,0,0,4.867824355,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://colba.wallst.ru/,2,1,1,23,0,0,0,0,0,1,0,0,0,1,0,0,0,15,0,0,4.333333333,0,0,0,3.729446195,1,7,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.285714286,0,0,0,1,1
https://consultarviaportal-online1.net/hiper/home.php?userID=&uri=pA2kuhrKUnOamEu1faEAFLuk4Beuz0LDZ94i1CfyQkY=,2,0,2,110,1,0,0,0,0,1,0,2,8,0,0,0,0,30,56,0,14.5,0,1,0,5.144964719,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://ltaufaturahlperoficial.com/,1,0,1,35,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,12.5,0,0,0,3.943289445,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://www.opensea.io.offer.automotrizcos.cl//phrs/,5,4,3,52,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,0,5.333333333,0,0,0,4.089889603,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://shirza.com/zy/webmail/,1,0,3,29,0,0,0,0,0,1,0,0,0,1,0,0,0,10,0,0,4.5,0,0,0,4.043855462,12,1,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
https://posthilfe-kundenservice-brokerage-lmorphine9696402392.codeanyapp.com/PM/DnBg88qkbNT9838/,2,1,3,96,3,0,0,0,0,1,0,0,16,0,0,0,0,68,0,0,22,0,10,0,5.017486856,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://transaction-access-online.com/Login.php,2,0,1,46,2,0,0,0,0,1,0,0,0,1,0,0,0,29,0,0,14,0,0,0,4.058690696,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://btconnect-253671.webflow.io/,2,1,1,36,1,0,0,0,0,1,0,0,6,0,0,0,0,27,0,0,8.333333333,0,6,0,4.350209029,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
https://fantasyislandbrewingcompany.com/doc/adobe%202023/,1,0,3,57,0,0,0,0,0,1,1,0,6,0,0,0,0,31,0,0,15,0,0,0,4.482123024,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://hjguvxdhjdcftrf.square.site/,2,1,1,36,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,8.333333333,0,0,0,4.162573265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
https://store-steanpowered.com/giftcard-76561197960277883,1,0,1,57,2,0,0,0,0,1,0,0,17,0,0,0,0,22,0,0,10.5,0,0,0,4.650713207,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://ondrive.zswz.workers.dev/?sso_reload=true,3,2,1,49,0,0,0,1,0,1,0,1,0,0,0,0,0,24,15,0,5.25,0,0,0,4.230047162,1,2,100,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,0,1,1
http://private-pictures.com/,1,0,1,28,1,0,0,0,0,1,0,0,0,1,0,0,0,20,0,0,9.5,0,0,0,3.896291529,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://attonlineservices-104693-105461.weeblysite.com/,2,1,1,55,2,0,0,0,0,1,0,0,12,0,0,0,0,46,0,0,14.66666667,0,12,0,4.556194659,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
https://customeventsonline.com/tiy/,1,0,2,35,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,10.5,0,0,0,3.854163289,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://team-googiemail.ml/login.php,2,0,1,35,1,0,0,0,0,1,0,0,0,1,0,0,0,18,0,0,8.5,0,0,1,3.813880159,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://ujn-dot-one-drive-371107.uk.r.appspot.com/,4,3,1,50,4,0,0,0,0,1,0,0,6,0,0,0,0,41,0,0,7.4,0,6,0,4.42875844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
https://mydhl-express.net/tracking/fV5EjH/msg.php?id=77271683,2,0,3,61,1,0,0,0,0,1,0,1,9,0,0,0,0,17,11,0,8,0,0,0,4.883617617,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://thietbituoivuon.vn/wp-content/themes/it/intesa/00032/,1,0,6,61,1,0,0,0,0,1,0,0,5,0,0,0,0,18,0,0,8.5,0,0,0,4.011593856,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://shell-gifto.com/02msg/,1,0,2,30,1,0,0,0,0,1,0,0,2,0,0,0,0,15,0,0,7,0,0,0,3.989898095,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://lulosys.com/,1,0,1,20,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,5,0,0,0,3.546439345,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://www.kueronekayacotn-co-jp.kueronekayacotn.tqdfby.top/ai/?authenticated=true&openid%2Fgp%2Fsignin%2Fx%26i%3Da%26oauth%3Dm%26i%3Fie%3DUTF8%26ref_%3Drhf_custrec_signin5b7e18bb0f261b81f68594261a101c35285e7235,4,3,2,211,2,0,0,3,0,1,12,2,47,1,0,0,0,52,147,0,9.6,0,0,0,5.135661496,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://whatsapp.ouuirtiuu.info/,2,1,1,32,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,7,0,0,0,3.741729297,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://www.rekaarsitek.com/sam/b.html,3,1,2,38,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,5.666666667,0,0,0,3.990705474,3,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.230769231,0,0,0,1,1
https://steamcommunitlus.com/profiles/76561198152224771,1,0,2,55,0,0,0,0,0,1,0,0,17,0,0,0,0,20,0,0,9.5,0,0,0,4.503820395,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://qnmbpdtk.ga/,1,0,1,19,0,0,0,0,0,1,0,0,0,1,0,0,0,11,0,0,5,0,0,0,3.642149882,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://sanaekabs.com/meto/,1,0,2,27,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,6,0,0,0,3.70804815,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://steamcumnunitiy.ru/profile/75812876526453,1,0,2,49,0,0,0,0,0,1,0,0,14,0,0,0,0,18,0,0,8.5,0,0,0,4.588900405,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://u5285.dark.elastictech.org/agri/c877acd66405be2/region.php?particulier,4,2,3,77,0,0,0,0,0,1,0,1,13,1,0,0,0,26,11,0,5.75,0,4,0,4.559873809,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
https://metamask.plus/,1,0,1,22,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,6,0,0,0,3.538310596,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://www.opensea.io.offer.adelanto.cl/,5,4,1,41,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0,4.5,0,0,0,3.976352237,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://att-101435-107378.square.site/,2,1,1,38,2,0,0,0,0,1,0,0,12,0,0,0,0,29,0,0,9,0,12,0,4.198603751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
https://att-yahoo-mail-107059.weeblysite.com/,2,1,1,45,3,0,0,0,0,1,0,0,6,0,0,0,0,36,0,0,11.33333333,0,6,0,4.349984697,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
https://steanmconmnunmity.com/7658129829492827,1,0,1,46,0,0,0,0,0,1,0,0,16,0,0,0,0,21,0,0,10,0,0,0,4.34389538,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://wejjat-pajygen.com/,1,0,1,27,1,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,8.5,0,0,0,4.004344446,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://morning-ginger-loganberry.glitch.me/,2,1,1,44,2,0,0,0,0,1,0,0,0,0,0,0,0,35,0,0,11,0,0,0,4.126950017,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
https://care56.weeblysite.com/,2,1,1,30,0,0,0,0,0,1,0,0,2,0,0,0,0,21,0,0,6.333333333,0,2,0,4.123231429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
https://steamcommnuliity.ru/,1,0,1,28,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,9,0,0,0,3.9677201,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://capstoneplacements.com/ghjgjj/login.php?cmd=submit_log&id=mja1mtcwmtkznq==mja1mtcwmtkznq==&session=mja1mtcwmtkznq==mja1mtcwmtkznq=,2,0,2,137,0,0,0,1,0,1,0,3,4,1,0,0,0,22,90,0,10.5,0,0,1,4.508797866,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://offmeadmin-secondary.z13.web.core.windows.net/,5,4,1,54,1,0,0,0,0,1,0,0,2,0,0,0,0,45,0,0,6.666666667,0,2,0,4.366114938,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://xkksdlmcsas.net/,1,0,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,7,0,0,0,3.772055209,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://cq21222.tw1.ru/e8348b786108c8d/login.php,3,1,2,47,0,0,0,0,0,1,0,0,17,1,0,0,0,14,0,0,4,0,6,1,4.477372033,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://dorainsurance.com/auth.php?md=ROUgtFXanJHLhNSkbPqM&ROUgtFXanJHLhNSkbPqM=,2,0,1,79,0,0,0,0,0,1,0,2,0,1,0,0,0,17,45,0,8,0,0,0,5.033670667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
https://stemcommunmitly.com/prefiles7414184784160192?fbclid=PAAabrSGxtUlXVb1gj0iOwUJ5HqtKMQ1s3cyL-waS4w6RiNPz4V51pUra_RUk,1,0,1,121,1,0,0,1,0,1,0,1,26,0,0,0,0,19,68,0,9,0,0,0,5.553784494,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://discstatic.com/,1,0,1,23,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,6.5,0,0,0,3.46857663,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://jusbydej.com/wp-content/themes/rshMicro365/officeonline/cgi-bin1/,1,0,6,73,2,0,0,0,0,1,0,0,4,0,0,0,0,12,0,0,5.5,0,0,0,4.486908602,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://acej.com.mx/dee/Login/,2,0,3,30,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,3,0,0,0,4.028072996,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
